No.,ESTADO,CEVEM,MEDIO,SIGLAS,EMISORA,MATERIAL,VERSIÓN,TIPO ACTOR,ACTOR,FECHA TRANSMISIÓN,HORA TRANSMISIÓN,CALIFICACIÓN,NOMBRE CONCESIONARIO,TIPO CONCESIÓN,NOMBRE DE ESTACIÓN,TIPO MEDIO,MEDIO (RADIO/TELEVISIÓN)
1434,SONORA,121-HERMOSILLO 1,CANAL19,XEWH-TDT,XEWH-TDT-CANAL19,RV00617-23,RAMON FLORES SONORA PT,PP,PT,2023-10-22,21:20:06,EXCEDENTE,"Televisora de Hermosillo, S.A. de C.V.",TELEVISION CONCESIONADO,TELEMAX,TDT,TELEVISIÓN
1435,SONORA,121-HERMOSILLO 1,CANAL24,XHHO-TDT,XHHO-TDT-CANAL24,RV00660-23,C3_SA_TIPOS DE VIOLENCIA EN CONTRA DE LAS MUJERES RE_0923_TV,AE,INE,2023-10-25,19:14:09,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,Azteca 7,TDT,TELEVISIÓN
1436,SONORA,121-HERMOSILLO 1,CANAL19,XEWH-TDT,XEWH-TDT-CANAL19,RV00538-22,YA ES HORA SONORATV,PP,,2023-10-27,22:30:26,EXCEDENTE,"Televisora de Hermosillo, S.A. de C.V.",TELEVISION CONCESIONADO,TELEMAX,TDT,TELEVISIÓN
1437,SONORA,121-HERMOSILLO 1,CANAL19,XEWH-TDT,XEWH-TDT-CANAL19,RV00538-22,YA ES HORA SONORATV,PP,,2023-10-27,22:44:02,EXCEDENTE,"Televisora de Hermosillo, S.A. de C.V.",TELEVISION CONCESIONADO,TELEMAX,TDT,TELEVISIÓN
1438,SONORA,121-HERMOSILLO 1,103.5,XHHMO-FM,XHHMO-FM-103.5,RA00740-23,OTRO MÉXICO ES POSIBLE V1,PP,PRD,2023-10-29,17:08:00,EXCEDENTE,"Fomento Educativo y Cultural Francisco de Ibarra, A.C.",RADIO PERMISIONADO,S/D,FM  ,RADIO
1439,SONORA,121-HERMOSILLO 1,103.5,XHHMO-FM,XHHMO-FM-103.5,RA00835-23,CONSULTA INDÍGENA 2023,AE,IEEPC,2023-10-29,19:20:34,EXCEDENTE,"Fomento Educativo y Cultural Francisco de Ibarra, A.C.",RADIO PERMISIONADO,S/D,FM  ,RADIO
1440,SONORA,121-HERMOSILLO 1,104.7,XHCSCH-FM,XHCSCH-FM-104.7,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-31,07:19:34,EXCEDENTE,"Instituto Superior Educativo Pirámide del Sol, S.C.",RADIO PERMISIONADO,Radio Sol,FM  ,RADIO
1441,SONORA,121-HERMOSILLO 1,CANAL28,XHCTHE-TDT,XHCTHE-TDT-CANAL28,RV00655-23,C4_SD_FECHA LÍMITE CAMBIO DE DOMICILIO RE_0923_TV,AE,INE,2023-10-31,12:04:25,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Imagen TV,TDT,TELEVISIÓN
1442,SONORA,122-HERMOSILLO 2,106.7,XHSILL-FM,XHSILL-FM-106.7,RA00780-23,C4_SD_FECHA LÍMITE INSCRIPCIÓN AL PADRÓN ELECTORAL RE_0923_RD,AE,INE,2023-10-18,09:55:09,EXCEDENTE,"Autogestión Comunicativa, A.C.",RADIO PERMISIONADO,Política y Rock-and-rol,FM  ,RADIO
1443,SONORA,122-HERMOSILLO 2,106.7,XHSILL-FM,XHSILL-FM-106.7,RA00641-23,TRABAJAMOS POR LA JUSTICIA AMBIENTAL V2,PP,PVEM,2023-10-19,18:05:00,EXCEDENTE,"Autogestión Comunicativa, A.C.",RADIO PERMISIONADO,Política y Rock-and-rol,FM  ,RADIO
1444,SONORA,122-HERMOSILLO 2,CANAL27,XHSPRHA-TDT,XHSPRHA-TDT-CANAL27,RV00656-23,C4_SD_FECHA LÍMITE INSCRIPCIÓN AL PADRÓN ELECTORAL RE_0923_TV,AE,INE,2023-10-25,19:59:44,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Catorce,TDT,TELEVISIÓN
1445,SONORA,122-HERMOSILLO 2,107.5,XHUSH-FM,XHUSH-FM-107.5,RA00787-23,CALALE CON EL SONORENSE,PP,PS,2023-10-26,07:30:34,EXCEDENTE,Universidad de Sonora,RADIO PERMISIONADO,Radio Universidad,FM  ,RADIO
1446,SONORA,122-HERMOSILLO 2,107.5,XHUSH-FM,XHUSH-FM-107.5,RA00818-23,TEMPLO MAYOR MD,PP,MORENA,2023-10-26,09:33:11,EXCEDENTE,Universidad de Sonora,RADIO PERMISIONADO,Radio Universidad,FM  ,RADIO
1447,SONORA,122-HERMOSILLO 2,107.5,XHUSH-FM,XHUSH-FM-107.5,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-26,14:28:13,EXCEDENTE,Universidad de Sonora,RADIO PERMISIONADO,Radio Universidad,FM  ,RADIO
1448,SONORA,122-HERMOSILLO 2,107.5,XHUSH-FM,XHUSH-FM-107.5,RA00733-22,YA ES HORA RADIO,PP,,2023-10-26,18:29:09,EXCEDENTE,Universidad de Sonora,RADIO PERMISIONADO,Radio Universidad,FM  ,RADIO
1449,SONORA,122-HERMOSILLO 2,107.5,XHUSH-FM,XHUSH-FM-107.5,RA00860-23,DANTE GRANDEZA,PP,MC,2023-10-27,13:26:03,EXCEDENTE,Universidad de Sonora,RADIO PERMISIONADO,Radio Universidad,FM  ,RADIO
1450,SONORA,122-HERMOSILLO 2,CANAL30,XHHSS-TDT,XHHSS-TDT-CANAL30,RV00614-23,TECDMX TV NOTICIERO,AE,TECDMX,2023-10-27,13:44:27,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,Azteca Uno,TDT,TELEVISIÓN
1451,SONORA,122-HERMOSILLO 2,CANAL30.2,XHHSS-TDT,XHHSS-TDT-CANAL30.2,RV00531-23,LATIDOS MORENA,PP,MORENA,2023-10-28,07:41:56,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,ADN 40,TDT,TELEVISIÓN
1452,SONORA,122-HERMOSILLO 2,CANAL30.2,XHHSS-TDT,XHHSS-TDT-CANAL30.2,RV00659-23,C4_SD_FECHA LÍMITE RENOVACIÓN DE LA INE RE_0923_TV,AE,INE,2023-10-28,12:33:28,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,ADN 40,TDT,TELEVISIÓN
1453,SONORA,122-HERMOSILLO 2,CANAL27,XHSPRHA-TDT,XHSPRHA-TDT-CANAL27,RV00613-23,LAS ELECCIONES SON NUESTRAS,AE,IECM,2023-10-29,06:47:42,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Catorce,TDT,TELEVISIÓN
1454,SONORA,122-HERMOSILLO 2,95.5,XHCD-FM,XHCD-FM-95.5,RA00597-23,RADIO1MAZ,PP,MAZ,2023-10-29,18:01:01,EXCEDENTE,"Comunicadores del Desierto, A.C.",RADIO PERMISIONADO,Radio Bemba,FM  ,RADIO
1455,SONORA,122-HERMOSILLO 2,107.5,XHUSH-FM,XHUSH-FM-107.5,RA00728-23,RAMON FLORES SONORA PT,PP,PT,2023-10-30,08:27:36,EXCEDENTE,Universidad de Sonora,RADIO PERMISIONADO,Radio Universidad,FM  ,RADIO
1456,SONORA,122-HERMOSILLO 2,CANAL27.5,XHSPRHA-TDT,XHSPRHA-TDT-CANAL27.5,RV00584-23,POBREZA,PP,PRI,2023-10-31,08:09:19,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,TV UNAM,TDT,TELEVISIÓN
1457,SONORA,123-CAJEME,CANAL35.2,XHBK-TDT,XHBK-TDT-CANAL35.2,RV00661-23,C1_SA_REGISTRO EN LA LNERE VMRE RE_0923_TV,AE,INE,2023-10-19,07:59:10,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,A+,TDT,TELEVISIÓN
1458,SONORA,123-CAJEME,CANAL33,XHCSO-TDT,XHCSO-TDT-CANAL33,RV00635-23,OTRO MEXICO ES POSIBLE V2,PP,PRD,2023-10-20,09:52:49,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,Azteca Uno,TDT,TELEVISIÓN
1459,SONORA,123-CAJEME,CANAL35,XHBK-TDT,XHBK-TDT-CANAL35,RV00700-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_TV,AE,INE,2023-10-20,12:38:49,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,Azteca 7,TDT,TELEVISIÓN
1460,SONORA,123-CAJEME,102.5,XHIQ-FM,XHIQ-FM-102.5,RA00475-23,RADIO2,PP,PES,2023-10-20,14:44:04,EXCEDENTE,"Ingenio Radiofónico, S.A. de C.V.",RADIO CONCESIONADO,Radio Felicidad,FM  ,RADIO
1461,SONORA,123-CAJEME,100.9,XHSM-FM,XHSM-FM-100.9,RA00475-23,RADIO2,PP,PES,2023-10-20,14:47:07,EXCEDENTE,"XHSM-FM, S.A. de C.V.",RADIO CONCESIONADO,Máxima,FM  ,RADIO
1462,SONORA,123-CAJEME,102.5,XHIQ-FM,XHIQ-FM-102.5,RA00787-23,CALALE CON EL SONORENSE,PP,PS,2023-10-20,15:04:23,EXCEDENTE,"Ingenio Radiofónico, S.A. de C.V.",RADIO CONCESIONADO,Radio Felicidad,FM  ,RADIO
1463,SONORA,123-CAJEME,100.9,XHSM-FM,XHSM-FM-100.9,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-20,15:30:49,EXCEDENTE,"XHSM-FM, S.A. de C.V.",RADIO CONCESIONADO,Máxima,FM  ,RADIO
1464,SONORA,123-CAJEME,102.5,XHIQ-FM,XHIQ-FM-102.5,RA00741-23,OTRO MÉXICO ES POSIBLE V2,PP,PRD,2023-10-20,19:26:56,EXCEDENTE,"Ingenio Radiofónico, S.A. de C.V.",RADIO CONCESIONADO,Radio Felicidad,FM  ,RADIO
1465,SONORA,123-CAJEME,100.9,XHSM-FM,XHSM-FM-100.9,RA00256-22,PREVENCIÓN DE DELITOS 22 01 RADIO,AE,FDE,2023-10-20,20:16:04,EXCEDENTE,"XHSM-FM, S.A. de C.V.",RADIO CONCESIONADO,Máxima,FM  ,RADIO
1466,SONORA,123-CAJEME,102.5,XHIQ-FM,XHIQ-FM-102.5,RA00256-22,PREVENCIÓN DE DELITOS 22 01 RADIO,AE,FDE,2023-10-20,20:30:49,EXCEDENTE,"Ingenio Radiofónico, S.A. de C.V.",RADIO CONCESIONADO,Radio Felicidad,FM  ,RADIO
1467,SONORA,123-CAJEME,CANAL35.2,XHBK-TDT,XHBK-TDT-CANAL35.2,RV00628-23,OTRO MÉXICO ES POSIBLE V1,PP,PRD,2023-10-25,07:59:46,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,A+,TDT,TELEVISIÓN
1468,SONORA,123-CAJEME,CANAL31,XHSPROS-TDT,XHSPROS-TDT-CANAL31,RV00656-23,C4_SD_FECHA LÍMITE INSCRIPCIÓN AL PADRÓN ELECTORAL RE_0923_TV,AE,INE,2023-10-25,19:59:33,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Catorce,TDT,TELEVISIÓN
1469,SONORA,123-CAJEME,102.5,XHIQ-FM,XHIQ-FM-102.5,RA00787-23,CALALE CON EL SONORENSE,PP,PS,2023-10-29,07:04:24,EXCEDENTE,"Ingenio Radiofónico, S.A. de C.V.",RADIO CONCESIONADO,Radio Felicidad,FM  ,RADIO
1470,SONORA,123-CAJEME,102.5,XHIQ-FM,XHIQ-FM-102.5,RA00258-22,SERVIDORES PUBLICOS DELITOS 22 03 RADIO,AE,FDE,2023-10-29,15:49:28,EXCEDENTE,"Ingenio Radiofónico, S.A. de C.V.",RADIO CONCESIONADO,Radio Felicidad,FM  ,RADIO
1471,SONORA,123-CAJEME,102.5,XHIQ-FM,XHIQ-FM-102.5,RA00835-23,CONSULTA INDÍGENA 2023,AE,IEEPC,2023-10-29,20:38:23,EXCEDENTE,"Ingenio Radiofónico, S.A. de C.V.",RADIO CONCESIONADO,Radio Felicidad,FM  ,RADIO
1472,TABASCO,126-CENTRO,CANAL36.2,XHCTVL-TDT,XHCTVL-TDT-CANAL36.2,RV00639-23,MUJERES EN ACCIÓN V1,PP,PAN,2023-10-17,22:40:59,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
1473,TABASCO,126-CENTRO,CANAL36.2,XHCTVL-TDT,XHCTVL-TDT-CANAL36.2,RV00531-23,LATIDOS MORENA,PP,MORENA,2023-10-18,22:40:10,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
1474,TABASCO,126-CENTRO,CANAL36,XHCTVL-TDT,XHCTVL-TDT-CANAL36,RV00582-23,CLASE MEDIA,PP,PRI,2023-10-20,06:19:59,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Imagen TV,TDT,TELEVISIÓN
1475,TABASCO,126-CENTRO,88.5,XHKV-FM,XHKV-FM-88.5,RA00207-23,TRANSFORMACION TABASCO,PP,PT,2023-10-20,20:27:09,EXCEDENTE,"Radio Cañón, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
1476,TABASCO,126-CENTRO,98.3,XHLI-FM,XHLI-FM-98.3,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-21,14:20:00,EXCEDENTE,"Estéreo Sistema, S.A.",RADIO CONCESIONADO,Radio Mexicana,FM  ,RADIO
1477,TABASCO,126-CENTRO,88.5,XHKV-FM,XHKV-FM-88.5,RA00604-23,LATIDOS MORENA,PP,MORENA,2023-10-22,10:21:27,EXCEDENTE,"Radio Cañón, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
1478,TABASCO,126-CENTRO,88.5,XHKV-FM,XHKV-FM-88.5,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-22,12:58:28,EXCEDENTE,"Radio Cañón, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
1479,TABASCO,126-CENTRO,740,XEKV-AM,XEKV-AM-740,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-22,12:58:30,EXCEDENTE,"Radio Cañón, S.A. de C.V.",RADIO CONCESIONADO,ABC Radio,AM  ,RADIO
1480,TABASCO,126-CENTRO,94.1,XHHGR-FM,XHHGR-FM-94.1,RA00784-23,C3_SA_TIPOS DE VIOLENCIA CONTRA LAS MUJERES RE_0923_RD,AE,INE,2023-10-22,15:49:13,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula Tabasco,FM  ,RADIO
1481,TABASCO,126-CENTRO,98.3,XHLI-FM,XHLI-FM-98.3,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-23,20:11:41,EXCEDENTE,"Estéreo Sistema, S.A.",RADIO CONCESIONADO,Radio Mexicana,FM  ,RADIO
1482,TABASCO,126-CENTRO,CANAL36.2,XHCTVL-TDT,XHCTVL-TDT-CANAL36.2,RV00700-23,C5_SA_APP CANDIDATURAS INDEPENDIENTES_1023_TV,AE,INE,2023-10-23,22:38:52,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
1483,TABASCO,126-CENTRO,CANAL36.2,XHCTVL-TDT,XHCTVL-TDT-CANAL36.2,RV00656-23,C4_SD_FECHA LÍMITE INSCRIPCIÓN AL PADRÓN ELECTORAL RE_0923_TV,AE,INE,2023-10-24,22:39:47,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
1484,TABASCO,126-CENTRO,98.3,XHLI-FM,XHLI-FM-98.3,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-25,07:19:11,EXCEDENTE,"Estéreo Sistema, S.A.",RADIO CONCESIONADO,Radio Mexicana,FM  ,RADIO
1485,TABASCO,126-CENTRO,98.3,XHLI-FM,XHLI-FM-98.3,RA00783-23,C4_SD_FECHA LÍMITE TRÁMITES REGISTRALES RE_0923_RD,AE,INE,2023-10-25,15:48:09,EXCEDENTE,"Estéreo Sistema, S.A.",RADIO CONCESIONADO,Radio Mexicana,FM  ,RADIO
1486,TABASCO,126-CENTRO,98.3,XHLI-FM,XHLI-FM-98.3,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-26,10:19:19,EXCEDENTE,"Estéreo Sistema, S.A.",RADIO CONCESIONADO,Radio Mexicana,FM  ,RADIO
1487,TABASCO,126-CENTRO,98.3,XHLI-FM,XHLI-FM-98.3,RA00779-23,C4_SD_FECHA LÍMITE CAMBIO DE DOMICILIO RE_0923_RD,AE,INE,2023-10-27,19:12:07,EXCEDENTE,"Estéreo Sistema, S.A.",RADIO CONCESIONADO,Radio Mexicana,FM  ,RADIO
1488,TABASCO,126-CENTRO,CANAL36.2,XHCTVL-TDT,XHCTVL-TDT-CANAL36.2,RV00661-23,C1_SA_REGISTRO EN LA LNERE VMRE RE_0923_TV,AE,INE,2023-10-27,22:40:28,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
1489,TABASCO,126-CENTRO,98.3,XHLI-FM,XHLI-FM-98.3,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-28,14:17:30,EXCEDENTE,"Estéreo Sistema, S.A.",RADIO CONCESIONADO,Radio Mexicana,FM  ,RADIO
1490,TABASCO,126-CENTRO,98.3,XHLI-FM,XHLI-FM-98.3,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-28,15:20:35,EXCEDENTE,"Estéreo Sistema, S.A.",RADIO CONCESIONADO,Radio Mexicana,FM  ,RADIO
1491,TABASCO,126-CENTRO,93.7,XHZQ-FM,XHZQ-FM-93.7,RA00820-23,C1_SA_CONVOCATORIA SE-CAE_1023_RD,AE,INE,2023-10-28,18:41:54,EXCEDENTE,"María de los Ángeles Espinosa de los Monteros de la Cruz, Oscar y Carlos Zerecero Espinosa de los Monteros",RADIO CONCESIONADO,XHZQ 93.7 FM Stereo,FM  ,RADIO
1492,TABASCO,126-CENTRO,CANAL25.6,XHSPRVT-TDT,XHSPRVT-TDT-CANAL25.6,RV00613-23,LAS ELECCIONES SON NUESTRAS,AE,IECM,2023-10-29,07:14:19,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal del Congreso,TDT,TELEVISIÓN
1493,TABASCO,126-CENTRO,CANAL25,XHSPRVT-TDT,XHSPRVT-TDT-CANAL25,RV00613-23,LAS ELECCIONES SON NUESTRAS,AE,IECM,2023-10-29,07:47:48,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Catorce,TDT,TELEVISIÓN
1494,TABASCO,126-CENTRO,88.5,XHKV-FM,XHKV-FM-88.5,RA00856-23,SPOT VOCALIAS,AE,IEPCT,2023-10-29,14:17:00,EXCEDENTE,"Radio Cañón, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
1495,TABASCO,126-CENTRO,740,XEKV-AM,XEKV-AM-740,RA00856-23,SPOT VOCALIAS,AE,IEPCT,2023-10-29,14:17:07,EXCEDENTE,"Radio Cañón, S.A. de C.V.",RADIO CONCESIONADO,ABC Radio,AM  ,RADIO
1496,TABASCO,126-CENTRO,98.3,XHLI-FM,XHLI-FM-98.3,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-30,19:16:30,EXCEDENTE,"Estéreo Sistema, S.A.",RADIO CONCESIONADO,Radio Mexicana,FM  ,RADIO
1497,TABASCO,126-CENTRO,98.3,XHLI-FM,XHLI-FM-98.3,RA00745-23,MUJERES EN ACCIÓN V1 ,PP,PAN,2023-10-30,20:26:56,EXCEDENTE,"Estéreo Sistema, S.A.",RADIO CONCESIONADO,Radio Mexicana,FM  ,RADIO
1498,TABASCO,126-CENTRO,CANAL36.2,XHCTVL-TDT,XHCTVL-TDT-CANAL36.2,RV00717-23,DANTE GRANDEZA,PP,MC,2023-10-30,22:39:13,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
1499,TABASCO,126-CENTRO,CANAL35,XHUJAT-TDT,XHUJAT-TDT-CANAL35,RV00548-23,JALISCO DERECHO A LA ALEGRÍA,PP,MC,2023-10-31,09:29:26,EXCEDENTE,Universidad Juárez Autónoma de Tabasco,TELEVISION PERMISIONADO,Local,TDT,TELEVISIÓN
1500,TABASCO,126-CENTRO,CANAL36.2,XHCTVL-TDT,XHCTVL-TDT-CANAL36.2,RV00531-23,LATIDOS MORENA,PP,MORENA,2023-10-31,20:31:24,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
1501,TABASCO,126-CENTRO,88.5,XHKV-FM,XHKV-FM-88.5,RA00781-23,C4_SD_FECHA LÍMITE RENOVACIÓN DE LA INE RE_0923_RD,AE,INE,2023-10-31,20:31:43,EXCEDENTE,"Radio Cañón, S.A. de C.V.",RADIO CONCESIONADO,S/D,FM  ,RADIO
1502,TABASCO,126-CENTRO,740,XEKV-AM,XEKV-AM-740,RA00781-23,C4_SD_FECHA LÍMITE RENOVACIÓN DE LA INE RE_0923_RD,AE,INE,2023-10-31,20:32:00,EXCEDENTE,"Radio Cañón, S.A. de C.V.",RADIO CONCESIONADO,ABC Radio,AM  ,RADIO
1503,TABASCO,126-CENTRO,CANAL36.2,XHCTVL-TDT,XHCTVL-TDT-CANAL36.2,RV00656-23,C4_SD_FECHA LÍMITE INSCRIPCIÓN AL PADRÓN ELECTORAL RE_0923_TV,AE,INE,2023-10-31,21:34:52,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
1504,TABASCO,126-CENTRO,CANAL36.2,XHCTVL-TDT,XHCTVL-TDT-CANAL36.2,RV00639-23,MUJERES EN ACCIÓN V1,PP,PAN,2023-10-31,22:41:33,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
1505,TAMAULIPAS,127-NUEVO LAREDO,CANAL29,XHLAR-TDT,XHLAR-TDT-CANAL29,RV00676-23,CO_70 AÑOS VOTO MUJER_0923_TV,AE,INE,2023-10-16,16:03:28,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
1506,TAMAULIPAS,127-NUEVO LAREDO,CANAL33,XHLAT-TDT,XHLAT-TDT-CANAL33,RV00584-23,POBREZA,PP,PRI,2023-10-17,10:22:09,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,Azteca 7,TDT,TELEVISIÓN
1507,TAMAULIPAS,127-NUEVO LAREDO,CANAL33,XHLAT-TDT,XHLAT-TDT-CANAL33,RV00453-23,TV TRIELTAM 2023,AE,TEET,2023-10-21,09:16:45,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,Azteca 7,TDT,TELEVISIÓN
1508,TAMAULIPAS,127-NUEVO LAREDO,CANAL33,XHLAT-TDT,XHLAT-TDT-CANAL33,RV00659-23,C4_SD_FECHA LÍMITE RENOVACIÓN DE LA INE RE_0923_TV,AE,INE,2023-10-22,09:16:26,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,Azteca 7,TDT,TELEVISIÓN
1509,TAMAULIPAS,127-NUEVO LAREDO,96.1,XHNLT-FM,XHNLT-FM-96.1,RA01096-22,PI RADIO 2022 FEDE MASC,AE,FEDET,2023-10-22,11:13:32,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula del Norte,FM  ,RADIO
1510,TAMAULIPAS,127-NUEVO LAREDO,96.1,XHNLT-FM,XHNLT-FM-96.1,RA00817-23,EL VERDE CON LOS PROGRAMAS SOCIALES ,PP,PVEM,2023-10-22,20:29:39,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula del Norte,FM  ,RADIO
1511,TAMAULIPAS,127-NUEVO LAREDO,96.1,XHNLT-FM,XHNLT-FM-96.1,RA00860-23,DANTE GRANDEZA,PP,MC,2023-10-27,11:16:15,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula del Norte,FM  ,RADIO
1512,TAMAULIPAS,127-NUEVO LAREDO,CANAL33,XHLAT-TDT,XHLAT-TDT-CANAL33,RV00531-23,LATIDOS MORENA,PP,MORENA,2023-10-28,09:09:19,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,Azteca 7,TDT,TELEVISIÓN
1513,TAMAULIPAS,127-NUEVO LAREDO,CANAL25,XHBR-TDT,XHBR-TDT-CANAL25,RV00659-23,C4_SD_FECHA LÍMITE RENOVACIÓN DE LA INE RE_0923_TV,AE,INE,2023-10-28,14:56:24,EXCEDENTE,"Televisora de Occidente, S.A. de C.V.",TELEVISION CONCESIONADO,XHBR CANAL 4 Televisa Nuevo Laredo,TDT,TELEVISIÓN
1514,TAMAULIPAS,127-NUEVO LAREDO,CANAL25,XHBR-TDT,XHBR-TDT-CANAL25,RV00717-23,DANTE GRANDEZA,PP,MC,2023-10-29,22:35:26,EXCEDENTE,"Televisora de Occidente, S.A. de C.V.",TELEVISION CONCESIONADO,XHBR CANAL 4 Televisa Nuevo Laredo,TDT,TELEVISIÓN
1515,TAMAULIPAS,127-NUEVO LAREDO,CANAL33,XHLAT-TDT,XHLAT-TDT-CANAL33,RV00582-23,CLASE MEDIA,PP,PRI,2023-10-30,08:28:05,EXCEDENTE,"Televisión Azteca III, S.A. de C.V.",TELEVISION CONCESIONADO,Azteca 7,TDT,TELEVISIÓN
1516,TAMAULIPAS,127-NUEVO LAREDO,94.1,XHTLN-FM,XHTLN-FM-94.1,RA00860-23,DANTE GRANDEZA,PP,MC,2023-10-30,17:13:24,EXCEDENTE,"GIM Televisión Nacional, S.A. DE C.V.",RADIO CONCESIONADO,Imagen,FM  ,RADIO
1517,TAMAULIPAS,127-NUEVO LAREDO,CANAL25,XHBR-TDT,XHBR-TDT-CANAL25,RV00717-23,DANTE GRANDEZA,PP,MC,2023-10-30,23:22:26,EXCEDENTE,"Televisora de Occidente, S.A. de C.V.",TELEVISION CONCESIONADO,XHBR CANAL 4 Televisa Nuevo Laredo,TDT,TELEVISIÓN
1518,TAMAULIPAS,128-MATAMOROS,93.5,XHO-FM,XHO-FM-93.5,RA00741-23,OTRO MÉXICO ES POSIBLE V2,PP,PRD,2023-10-30,19:35:28,EXCEDENTE,"Radiodifusoras El Gallo, S.A. de C.V.",RADIO CONCESIONADO,Radio Gallito,FM  ,RADIO
